Orientation,Rotating_Speed_(rpm),Molecular_Weight_(g/mol),Cosolvent1,Cosolvent2,Cosolvent_Ratio,Polymer_Concentration_(wt%),MWCNT,Cloisite30B clay,BaTiO3,Graphene,Graphene Oxide,Reduced Graphene Oxide,PBO,Polyaniline,LiCl,Fluorosurfactant,CNT,Ag Nanoparticle,Nanosilica,Platinum,NaNbO3,HNT,ZnO,Nickle Chloride Hexahydrate,BiCl3,Filler1_%_(wt%),Filler2_%_(wt%),Average_Temperature,Average_Humidity_(%),Needle_Size_(mm),Distance_(cm),Voltage_(kV),Flow_rate_(ml/hr),Electric_Field_(kV/m),Diameter_(nm),XRD ?-phase_content_(%),FTIR ?-phase_content_(%),Generated_Voltage_(V),Rank,Input_force_(N),Horizontal_Deflection_(mm),Deflection_(mm),Strain_(mm/mm),frequency_(Hz),Orignal_Sample_Length_(mm),Test,Reference
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.603,10,16,2,160,465,N/A,N/A,1,1,N/A,N/A,5,0.0015,N/A,60,Cantilever Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,525,N/A,N/A,0.65,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,525,N/A,N/A,0.95,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,525,N/A,N/A,1.25,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,540,N/A,N/A,0.8,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,540,N/A,N/A,1.2,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,540,N/A,N/A,1.35,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,600,N/A,N/A,0.9,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,600,N/A,N/A,1.3,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,600,N/A,N/A,1.5,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,488,N/A,N/A,0.5,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,488,N/A,N/A,0.8,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,488,N/A,N/A,1.25,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,530,N/A,N/A,1,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,530,N/A,N/A,1.2,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,530,N/A,N/A,1.5,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,600,N/A,N/A,1.2,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,600,N/A,N/A,1.5,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,600,N/A,N/A,2.1,2,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,545,N/A,N/A,0.4,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,545,N/A,N/A,0.81,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,545,N/A,N/A,1.1,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,595,N/A,N/A,0.45,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,595,N/A,N/A,1.1,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,595,N/A,N/A,1.15,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,720,N/A,N/A,0.5,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,720,N/A,N/A,1.1,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,720,N/A,N/A,1.25,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,525,N/A,N/A,0.7,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,525,N/A,N/A,1,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,525,N/A,N/A,1.3,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,540,N/A,N/A,0.8,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,540,N/A,N/A,1.25,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,540,N/A,N/A,1.5,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,600,N/A,N/A,1,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,600,N/A,N/A,1.4,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,600,N/A,N/A,1.7,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,488,N/A,N/A,0.6,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,488,N/A,N/A,1.1,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,488,N/A,N/A,1.5,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,530,N/A,N/A,1.1,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,530,N/A,N/A,1.5,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,530,N/A,N/A,1.6,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,600,N/A,N/A,1.4,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,600,N/A,N/A,1.8,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,600,N/A,N/A,2.3,2,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,545,N/A,N/A,0.55,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,545,N/A,N/A,0.8,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,N/A,N/A,N/A,0.603,10,16,2,160,545,N/A,N/A,1,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,595,N/A,N/A,0.7,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,595,N/A,N/A,1.2,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,N/A,N/A,N/A,0.603,10,16,2,160,595,N/A,N/A,1.3,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,720,N/A,N/A,0.75,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,720,N/A,N/A,1.25,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,720,N/A,N/A,1.3,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,720,N/A,N/A,0.75,1,N/A,N/A,1,0.000075,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,720,N/A,N/A,1.25,1,N/A,N/A,3,0.000225,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,300,543000,DMF,Acetone,3/2,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,N/A,N/A,N/A,0.603,10,16,2,160,720,N/A,N/A,1.3,1,N/A,N/A,5,0.000375,N/A,60,Three-point Bending,Improving piezoelectric and pyroelectric properties of electrospun PVDF nanofibers using nanofillers for energy harvesting application
1,N/A,534000,DMF,Acetone,3/2,0.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10000,3500,N/A,N/A,0.0075,1,N/A,N/A,N/A,0.00085,0.5,N/A,Unidirectional stretching,"Direct-Write Piezoelectric Polymeric
Nanogenerator with High Energy Conversion
Efficiency"
1,N/A,534000,DMF,Acetone,3/2,0.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10000,3500,N/A,N/A,0.007,1,N/A,N/A,N/A,0.00085,2,N/A,Unidirectional stretching,"Direct-Write Piezoelectric Polymeric
Nanogenerator with High Energy Conversion
Efficiency"
1,N/A,534000,DMF,Acetone,3/2,0.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10000,3500,N/A,N/A,0.009,1,N/A,N/A,N/A,0.00085,3,N/A,Unidirectional stretching,"Direct-Write Piezoelectric Polymeric
Nanogenerator with High Energy Conversion
Efficiency"
1,N/A,534000,DMF,Acetone,3/2,0.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10000,3500,N/A,N/A,0.012,1,N/A,N/A,N/A,0.00085,4,N/A,Unidirectional stretching,"Direct-Write Piezoelectric Polymeric
Nanogenerator with High Energy Conversion
Efficiency"
0,N/A,263000,DMF,Acetone,3/2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.108,N/A,N/A,N/A,N/A,155,N/A,0.79,0.0001,1,N/A,N/A,N/A,0.04,1,30,Unidirectional stretching,"Piezoelectric Response of Aligned Electrospun
Polyvinylidene Fluoride/Carbon Nanotube
Nanofibrous Membranes"
0,N/A,263000,DMF,Acetone,3/2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.108,N/A,N/A,N/A,N/A,155,N/A,0.79,0.0021,1,N/A,N/A,N/A,0.06,1,30,Unidirectional stretching,"Piezoelectric Response of Aligned Electrospun
Polyvinylidene Fluoride/Carbon Nanotube
Nanofibrous Membranes"
0,N/A,263000,DMF,Acetone,3/2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.108,N/A,N/A,N/A,N/A,155,N/A,0.79,0.0042,1,N/A,N/A,N/A,0.08,1,30,Unidirectional stretching,"Piezoelectric Response of Aligned Electrospun
Polyvinylidene Fluoride/Carbon Nanotube
Nanofibrous Membranes"
0,N/A,263000,DMF,Acetone,3/2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.108,N/A,N/A,N/A,N/A,155,N/A,0.79,0.0075,1,N/A,N/A,N/A,0.1,1,30,Unidirectional stretching,"Piezoelectric Response of Aligned Electrospun
Polyvinylidene Fluoride/Carbon Nanotube
Nanofibrous Membranes"
1,N/A,263000,DMF,Acetone,3/2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.108,N/A,N/A,N/A,N/A,118,N/A,0.88,0.00014,1,N/A,N/A,N/A,0.04,1,30,Unidirectional stretching,"Piezoelectric Response of Aligned Electrospun
Polyvinylidene Fluoride/Carbon Nanotube
Nanofibrous Membranes"
1,N/A,263000,DMF,Acetone,3/2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.108,N/A,N/A,N/A,N/A,118,N/A,0.88,0.006,1,N/A,N/A,N/A,0.06,1,30,Unidirectional stretching,"Piezoelectric Response of Aligned Electrospun
Polyvinylidene Fluoride/Carbon Nanotube
Nanofibrous Membranes"
1,N/A,263000,DMF,Acetone,3/2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.108,N/A,N/A,N/A,N/A,118,N/A,0.88,0.013,1,N/A,N/A,N/A,0.08,1,30,Unidirectional stretching,"Piezoelectric Response of Aligned Electrospun
Polyvinylidene Fluoride/Carbon Nanotube
Nanofibrous Membranes"
1,N/A,263000,DMF,Acetone,3/2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0.108,N/A,N/A,N/A,N/A,118,N/A,0.88,0.021,1,N/A,N/A,N/A,0.1,1,30,Unidirectional stretching,"Piezoelectric Response of Aligned Electrospun
Polyvinylidene Fluoride/Carbon Nanotube
Nanofibrous Membranes"
1,N/A,263000,DMF,Acetone,3/2,0.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002,0,N/A,N/A,0.108,N/A,N/A,N/A,N/A,116,N/A,0.89,0.00016,1,N/A,N/A,N/A,0.04,1,30,Unidirectional stretching,"Piezoelectric Response of Aligned Electrospun
Polyvinylidene Fluoride/Carbon Nanotube
Nanofibrous Membranes"
1,N/A,263000,DMF,Acetone,3/2,0.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002,0,N/A,N/A,0.108,N/A,N/A,N/A,N/A,116,N/A,0.89,0.007,1,N/A,N/A,N/A,0.06,1,30,Unidirectional stretching,"Piezoelectric Response of Aligned Electrospun
Polyvinylidene Fluoride/Carbon Nanotube
Nanofibrous Membranes"
1,N/A,263000,DMF,Acetone,3/2,0.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002,0,N/A,N/A,0.108,N/A,N/A,N/A,N/A,116,N/A,0.89,0.016,1,N/A,N/A,N/A,0.08,1,30,Unidirectional stretching,"Piezoelectric Response of Aligned Electrospun
Polyvinylidene Fluoride/Carbon Nanotube
Nanofibrous Membranes"
